problem_id,turn_id,local_annotation_sec,global_annotation_sec,correct,uncertain,matched,transcript_index,start_sec,end_sec,student_text,alignment_gap_sec,student_id,condition,problem59_offset_sec,uncertain_label,correct_label,gap_band
58,16,642.409,642.409,False,True,True,16.0,636.811,638.173,I'm not sure.,4.23599999999999,pslc14-c2,c2,1662.0,1,0,"(3.0, 6.0]"
58,17,669.883,669.883,False,True,True,17.0,663.128,664.37,One??,5.513000000000034,pslc14-c2,c2,1662.0,1,0,"(3.0, 6.0]"
58,18,719.372,719.372,True,True,True,18.0,711.875,715.504,Nineteen point six meters per second squared??,3.867999999999938,pslc14-c2,c2,1662.0,1,1,"(3.0, 6.0]"
58,19,746.584,746.584,True,True,True,19.0,730.766,741.422,They have both the same initial value and same acceleration speed. The same constant acceleration speed.,5.161999999999921,pslc14-c2,c2,1662.0,1,1,"(3.0, 6.0]"
58,20,760.446,760.446,False,True,True,20.0,755.631,756.483,No.,3.963000000000079,pslc14-c2,c2,1662.0,1,0,"(3.0, 6.0]"
59,1,93.493,1755.493,True,True,True,23.0,1744.078,1750.156,That they both have the in+same initial speed. And at the same time.,5.336999999999989,pslc14-c2,c2,1662.0,1,1,"(3.0, 6.0]"
59,2,130.591,1792.591,True,False,True,24.0,1784.837,1786.219,Vertically down.,6.371999999999844,pslc14-c2,c2,1662.0,0,1,"(6.0, 10.0]"
59,3,166.121,1828.121,True,False,True,25.0,1821.351,1822.873,Vertically down.,5.248000000000047,pslc14-c2,c2,1662.0,0,1,"(3.0, 6.0]"
59,4,186.237,1848.237,True,False,True,26.0,1837.925,1844.606,"Yes, he does have an acceleration. His acceleration is downwards.",3.6310000000000855,pslc14-c2,c2,1662.0,0,1,"(3.0, 6.0]"
59,5,206.978,1868.978,True,True,True,27.0,1860.808,1865.256,Nine point eight meters per second squared.,3.72199999999998,pslc14-c2,c2,1662.0,1,1,"(3.0, 6.0]"
59,6,237.213,1899.213,True,False,True,28.0,1885.182,1894.531,"It's the force of gravity, which can be called weight. And also force of gravity which can be called weight, which is causing it to go downwards.",4.682000000000016,pslc14-c2,c2,1662.0,0,1,"(3.0, 6.0]"
59,7,259.881,1921.881,True,False,True,29.0,1915.932,1917.485,Vertically down.,4.395999999999958,pslc14-c2,c2,1662.0,0,1,"(3.0, 6.0]"
59,8,277.966,1939.966,True,False,True,30.0,1930.952,1935.719,"Yes, they do have an, um, acceleration and it's vertically down.",4.246999999999844,pslc14-c2,c2,1662.0,0,1,"(3.0, 6.0]"
59,9,291.772,1953.772,True,False,True,31.0,1946.686,1950.234,Nine point eight meters per second squared.,3.538000000000011,pslc14-c2,c2,1662.0,0,1,"(3.0, 6.0]"
59,10,327.51,1989.51,False,True,True,32.0,1982.029,1985.957,Nineteen point six meters per second squared.,3.552999999999884,pslc14-c2,c2,1662.0,1,0,"(3.0, 6.0]"
59,11,357.865,2019.865,True,False,True,33.0,2007.127,2011.033,Nine point eight meters per second squared.,8.832000000000107,pslc14-c2,c2,1662.0,0,1,"(6.0, 10.0]"
59,12,383.31,2045.31,True,False,True,34.0,2035.735,2041.103,Nineteen point eight. Nineteen point six meters per second squared.,4.20699999999988,pslc14-c2,c2,1662.0,0,1,"(3.0, 6.0]"
59,13,411.792,2073.792,False,False,True,35.0,2061.347,2066.551,They both have the same constant velocities. I mean velocity <nspn> speed.,7.2409999999999854,pslc14-c2,c2,1662.0,0,0,"(6.0, 10.0]"
59,14,447.995,2109.995,False,True,True,36.0,2103.693,2104.654,No.,5.340999999999895,pslc14-c2,c2,1662.0,1,0,"(3.0, 6.0]"
59,15,489.997,2151.997,False,True,True,37.0,2143.977,2146.09,<nspn> That they have the same acceleration??,5.906999999999698,pslc14-c2,c2,1662.0,1,0,"(3.0, 6.0]"
58,3,130.131,130.131,True,True,True,0.0,128.125,129.246,They are the same.,0.8849999999999909,pslc15-c3,c3,1895.0,1,1,"(-0.001, 3.0]"
58,6,187.17,187.17,True,False,True,2.0,183.285,184.437,Downward.,2.732999999999976,pslc15-c3,c3,1895.0,0,1,"(-0.001, 3.0]"
58,7,205.848,205.848,True,False,True,3.0,198.242,199.173,Yes. Downward.,6.675000000000011,pslc15-c3,c3,1895.0,0,1,"(6.0, 10.0]"
58,8,221.661,221.661,True,True,True,4.0,209.099,210.982,Nine point eight meters per second squared.,10.679000000000002,pslc15-c3,c3,1895.0,1,1,"(10.0, 15.0]"
58,9,235.331,235.331,True,False,True,5.0,228.898,230.67,Gravity down.,4.660999999999973,pslc15-c3,c3,1895.0,0,1,"(3.0, 6.0]"
58,10,280.18,280.18,False,True,True,8.0,275.637,277.76,Nine point eight meters per second squared.,2.420000000000016,pslc15-c3,c3,1895.0,1,0,"(-0.001, 3.0]"
58,13,341.867,341.867,True,False,True,10.0,332.796,334.799,Nine point eight meters per second.,7.0680000000000405,pslc15-c3,c3,1895.0,0,1,"(6.0, 10.0]"
58,14,356.2,356.2,False,True,True,11.0,351.194,353.627,Nineteen point six meters per second.,2.572999999999979,pslc15-c3,c3,1895.0,1,0,"(-0.001, 3.0]"
58,15,378.653,378.653,True,False,True,12.0,365.433,366.835,They are the same.,11.81800000000004,pslc15-c3,c3,1895.0,0,1,"(10.0, 15.0]"
58,1,73.573,73.573,False,True,True,1.0,50.726,66.239,"He's moving down while the keys are moving up. No, the keys... he'll be moving down faster than the keys moving down.",7.333999999999989,pslc16-c1,c1,1583.0,1,0,"(6.0, 10.0]"
58,2,143.825,143.825,True,False,True,2.0,127.054,135.279,Air is going vertically up. Gravity is pulling him vertically down.,8.545999999999992,pslc16-c1,c1,1583.0,0,1,"(6.0, 10.0]"
58,3,181.067,181.067,False,True,True,3.0,173.09300000000002,174.35399999999998,Vertically up??,6.713000000000022,pslc16-c1,c1,1583.0,1,0,"(6.0, 10.0]"
58,4,210.816,210.816,True,False,True,4.0,204.824,207.629,Yes. Vertically down. Straight down.,3.187000000000012,pslc16-c1,c1,1583.0,0,1,"(3.0, 6.0]"
58,5,252.214,252.214,False,True,True,5.0,247.001,248.493,I do not know.,3.721000000000004,pslc16-c1,c1,1583.0,1,0,"(3.0, 6.0]"
58,6,358.949,358.949,False,True,True,6.0,353.244,354.226,Zero??,4.723000000000013,pslc16-c1,c1,1583.0,1,0,"(3.0, 6.0]"
58,7,392.032,392.032,False,True,True,7.0,382.79,385.154,Weight equals mass times force??,6.877999999999986,pslc16-c1,c1,1583.0,1,0,"(6.0, 10.0]"
58,8,448.494,448.494,False,True,True,8.0,434.564,445.314,That everything continues to move until a force stops it?? Or moves it??,3.180000000000007,pslc16-c1,c1,1583.0,1,0,"(3.0, 6.0]"
58,9,496.847,496.847,True,False,True,9.0,490.445,492.509,Gravity is pulling him vertically down.,4.337999999999965,pslc16-c1,c1,1583.0,0,1,"(3.0, 6.0]"
58,10,515.125,515.125,True,False,True,10.0,508.946,510.318,Straight down.,4.807000000000016,pslc16-c1,c1,1583.0,0,1,"(3.0, 6.0]"
58,11,530.058,530.058,True,False,True,11.0,524.755,526.368,Yes. Straight down.,3.689999999999941,pslc16-c1,c1,1583.0,0,1,"(3.0, 6.0]"
58,12,572.218,572.218,False,True,True,12.0,562.704,564.597,It's mass times gravity??,7.620999999999981,pslc16-c1,c1,1583.0,1,0,"(6.0, 10.0]"
58,13,591.399,591.399,False,True,True,13.0,583.4639999999999,584.366,It's weight??,7.033000000000016,pslc16-c1,c1,1583.0,1,0,"(6.0, 10.0]"
58,14,617.14,617.14,False,False,True,14.0,605.114,608.128,Mass times gravitational force.,9.011999999999944,pslc16-c1,c1,1583.0,0,0,"(6.0, 10.0]"
58,15,695.071,695.071,False,True,True,15.0,680.132,686.432,Where is the nine point eight meters coming from? There's no numbers in the problem.,8.63900000000001,pslc16-c1,c1,1583.0,1,0,"(6.0, 10.0]"
58,16,749.19,749.19,False,True,True,16.0,743.499,744.791,The same??,4.399000000000001,pslc16-c1,c1,1583.0,1,0,"(3.0, 6.0]"
58,18,837.703,837.703,True,False,True,18.0,831.668,833.441,Twenty nine point four.,4.261999999999944,pslc16-c1,c1,1583.0,0,1,"(3.0, 6.0]"
58,19,853.653,853.653,True,False,True,19.0,847.029,849.663,They're the same cause they were free falling.,3.990000000000009,pslc16-c1,c1,1583.0,0,1,"(3.0, 6.0]"
58,20,882.144,882.144,False,True,True,20.0,872.982,876.277,The measure between two points in its direction??,5.866999999999962,pslc16-c1,c1,1583.0,1,0,"(3.0, 6.0]"
58,21,915.063,915.063,True,False,True,21.0,909.339,910.501,They're the same.,4.562000000000012,pslc16-c1,c1,1583.0,0,1,"(3.0, 6.0]"
59,1,81.385,1664.385,True,False,True,24.0,1657.989,1660.605,They're the same. Neither are moving.,3.7799999999999727,pslc16-c1,c1,1583.0,0,1,"(3.0, 6.0]"
59,2,118.355,1701.355,True,False,True,25.0,1694.793,1698.224,Gravity is pulling him vertically down.,3.131000000000085,pslc16-c1,c1,1583.0,0,1,"(3.0, 6.0]"
59,3,160.805,1743.805,True,False,True,26.0,1738.051,1739.393,Straight down.,4.412000000000035,pslc16-c1,c1,1583.0,0,1,"(3.0, 6.0]"
59,4,180.025,1763.025,True,False,True,27.0,1757.61,1759.272,Yes. Down.,3.753000000000157,pslc16-c1,c1,1583.0,0,1,"(3.0, 6.0]"
59,5,205.152,1788.152,False,True,True,28.0,1779.39,1781.232,M equals F times G.,6.920000000000073,pslc16-c1,c1,1583.0,1,0,"(6.0, 10.0]"
59,6,245.567,1828.567,False,True,True,29.0,1821.097,1822.068,Nine??,6.499000000000024,pslc16-c1,c1,1583.0,1,0,"(6.0, 10.0]"
59,7,264.867,1847.867,True,False,True,30.0,1842.478,1844.873,Weight equals M times G.,2.9939999999999145,pslc16-c1,c1,1583.0,0,1,"(-0.001, 3.0]"
58,1,69.882,69.882,True,True,True,0.0,62.444,64.037,The velocity is the same??,5.844999999999999,pslc17-c2,c2,1275.0,1,1,"(3.0, 6.0]"
58,2,117.908,117.908,True,False,True,1.0,109.091,112.947,"Gravitational forces, which will be pulling him vertically down.",4.960999999999999,pslc17-c2,c2,1275.0,0,1,"(3.0, 6.0]"
58,3,150.629,150.629,True,True,True,2.0,143.616,144.307,Down.,6.322000000000003,pslc17-c2,c2,1275.0,1,1,"(6.0, 10.0]"
58,4,181.599,181.599,True,False,True,3.0,173.464,177.964,"Yes, there is an acceleration. The acceleration's direction is down.",3.634999999999991,pslc17-c2,c2,1275.0,0,1,"(3.0, 6.0]"
58,5,198.595,198.595,False,False,True,4.0,186.743,188.646,Nine point eight meters per second.,9.948999999999984,pslc17-c2,c2,1275.0,0,0,"(6.0, 10.0]"
58,6,223.664,223.664,False,True,True,5.0,213.126,215.179,Nine point eight meters per second??,8.484999999999985,pslc17-c2,c2,1275.0,1,0,"(6.0, 10.0]"
58,7,273.088,273.088,False,True,True,6.0,265.421,268.99,Weight equals mass over the time interval??,4.098000000000013,pslc17-c2,c2,1275.0,1,0,"(3.0, 6.0]"
58,8,325.751,325.751,False,True,True,7.0,318.812,319.953,Net force??,5.798000000000002,pslc17-c2,c2,1275.0,1,0,"(3.0, 6.0]"
58,9,381.407,381.407,True,False,True,8.0,372.319,377.219,"The forces acting on the keys are the gravitational force, which would be vertically down.",4.187999999999988,pslc17-c2,c2,1275.0,0,1,"(3.0, 6.0]"
58,10,399.887,399.887,True,False,True,9.0,394.138,394.92,Down.,4.9669999999999845,pslc17-c2,c2,1275.0,0,1,"(3.0, 6.0]"
58,11,418.65,418.65,True,False,True,10.0,411.278,414.272,They do have an acceleration. The acceleration is down.,4.377999999999986,pslc17-c2,c2,1275.0,0,1,"(3.0, 6.0]"
58,12,435.206,435.206,True,False,True,11.0,427.759,431.135,Nine point eight meters per second squared.,4.071000000000026,pslc17-c2,c2,1275.0,0,1,"(3.0, 6.0]"
58,13,494.084,494.084,False,True,True,12.0,488.316,489.559,There is no change??,4.524999999999977,pslc17-c2,c2,1275.0,1,0,"(3.0, 6.0]"
58,14,517.665,517.665,True,False,True,13.0,511.518,513.572,Nine point eight meters per second.,4.092999999999961,pslc17-c2,c2,1275.0,0,1,"(3.0, 6.0]"
58,15,543.237,543.237,True,False,True,14.0,534.862,538.35,Nineteen point six meters squared. Meters per second.,4.886999999999944,pslc17-c2,c2,1275.0,0,1,"(3.0, 6.0]"
58,16,558.378,558.378,True,True,True,15.0,551.693,553.106,They are the same.,5.272000000000048,pslc17-c2,c2,1275.0,1,1,"(3.0, 6.0]"
58,17,571.914,571.914,True,False,True,16.0,566.102,566.713,Yes.,5.201000000000022,pslc17-c2,c2,1275.0,0,1,"(3.0, 6.0]"
58,18,601.915,601.915,True,False,True,17.0,594.823,597.627,His displacement will be the same as the keys.,4.288000000000011,pslc17-c2,c2,1275.0,0,1,"(3.0, 6.0]"
59,1,77.376,1352.376,True,True,True,18.0,1346.155,1347.827,The velocity is the same.,4.548999999999978,pslc17-c2,c2,1275.0,1,1,"(3.0, 6.0]"
59,2,115.906,1390.906,True,True,True,19.0,1383.126,1386.239,"Gravitational force, which will be vertically down.",4.666999999999916,pslc17-c2,c2,1275.0,1,1,"(3.0, 6.0]"
59,3,135.655,1410.655,True,False,True,20.0,1404.796,1405.927,Down.,4.7280000000000655,pslc17-c2,c2,1275.0,0,1,"(3.0, 6.0]"
59,4,154.324,1429.324,True,False,True,21.0,1422.294,1425.269,He has an acceleration <of> going down.,4.055000000000064,pslc17-c2,c2,1275.0,0,1,"(3.0, 6.0]"
59,5,170.601,1445.601,True,False,True,22.0,1438.86,1441.733,Nine point eight meters per second squared.,3.8680000000001655,pslc17-c2,c2,1275.0,0,1,"(3.0, 6.0]"
59,6,194.325,1469.325,True,False,True,23.0,1462.735,1465.512,"Gravitational force, and it's vertically down.",3.813000000000102,pslc17-c2,c2,1275.0,0,1,"(3.0, 6.0]"
59,7,213.506,1488.506,True,True,True,24.0,1482.3,1482.931,Down.,5.5750000000000455,pslc17-c2,c2,1275.0,1,1,"(3.0, 6.0]"
59,8,230.391,1505.391,True,False,True,25.0,1498.496,1501.847,"Yes, and it is an acceleration of going down.",3.5440000000000964,pslc17-c2,c2,1275.0,0,1,"(3.0, 6.0]"
59,9,243.645,1518.645,True,False,True,26.0,1511.833,1515.047,Nine point eight meters per second squared.,3.5979999999999563,pslc17-c2,c2,1275.0,0,1,"(3.0, 6.0]"
59,10,291.844,1566.844,False,True,True,27.0,1559.661,1562.845,Nineteen point six meters per second??,3.999000000000024,pslc17-c2,c2,1275.0,1,0,"(3.0, 6.0]"
59,11,315.777,1590.777,True,False,True,28.0,1584.831,1586.975,Nine point eight meters per second.,3.802000000000135,pslc17-c2,c2,1275.0,0,1,"(3.0, 6.0]"
59,12,342.795,1617.795,True,False,True,29.0,1611.372,1613.925,Nineteen point six meters per second.,3.8700000000001182,pslc17-c2,c2,1275.0,0,1,"(3.0, 6.0]"
59,13,357.595,1632.595,True,True,True,30.0,1626.935,1628.307,They are the same.,4.288000000000011,pslc17-c2,c2,1275.0,1,1,"(3.0, 6.0]"
59,14,372.48,1647.48,True,False,True,31.0,1641.645,1642.646,Yes.,4.83400000000006,pslc17-c2,c2,1275.0,0,1,"(3.0, 6.0]"
59,15,396.9,1671.9,True,False,True,32.0,1663.976,1668.443,His displacement is the same as the spectacles.,3.4570000000001078,pslc17-c2,c2,1275.0,0,1,"(3.0, 6.0]"
58,2,149.117,149.117,True,True,True,1.0,139.66,141.884,They'll both be going vertically down??,7.232999999999976,pslc18-c3,c3,1726.0,1,1,"(6.0, 10.0]"
58,3,191.19,191.19,True,False,True,2.0,184.933,185.683,Down.,5.507000000000005,pslc18-c3,c3,1726.0,0,1,"(3.0, 6.0]"
58,4,206.971,206.971,True,False,True,3.0,201.12,203.423,Yes. It's down.,3.548000000000002,pslc18-c3,c3,1726.0,0,1,"(3.0, 6.0]"
58,5,227.039,227.039,False,True,True,4.0,220.24,222.713,Speed divided by velocity??,4.325999999999993,pslc18-c3,c3,1726.0,1,0,"(3.0, 6.0]"
58,6,265.066,265.066,False,True,True,5.0,257.02,259.333,Mass divided by velocity??,5.733000000000004,pslc18-c3,c3,1726.0,1,0,"(3.0, 6.0]"
58,7,310.642,310.642,False,True,True,6.0,303.716,305.88,Does it use speed and velocity?,4.7620000000000005,pslc18-c3,c3,1726.0,1,0,"(3.0, 6.0]"
58,8,353.635,353.635,False,True,True,7.0,348.06,349.432,I'm not sure.,4.202999999999975,pslc18-c3,c3,1726.0,1,0,"(3.0, 6.0]"
58,10,442.637,442.637,True,True,True,9.0,432.421,436.107,It would be down. And it would be weight??,6.53000000000003,pslc18-c3,c3,1726.0,1,1,"(6.0, 10.0]"
58,11,459.602,459.602,True,True,True,10.0,451.803,455.208,"Yes, they have an acceleration. It'd be accelerating down??",4.3940000000000055,pslc18-c3,c3,1726.0,1,1,"(3.0, 6.0]"
58,12,486.55,486.55,False,True,True,11.0,473.818,480.99,It'd be weight equals M times G??,5.560000000000002,pslc18-c3,c3,1726.0,1,0,"(3.0, 6.0]"
58,13,514.729,514.729,False,True,True,12.0,501.329,509.887,"It'd be the weight of an object times mass... and well, equals mass times gravitational force??",4.842000000000041,pslc18-c3,c3,1726.0,1,0,"(3.0, 6.0]"
58,14,534.614,534.614,True,False,True,13.0,528.513,530.796,W equals M times G.,3.817999999999984,pslc18-c3,c3,1726.0,0,1,"(3.0, 6.0]"
58,15,604.594,604.594,False,True,True,14.0,591.235,595.696,Nine point eight meters per second squared??,8.898000000000025,pslc18-c3,c3,1726.0,1,0,"(6.0, 10.0]"
58,16,635.462,635.462,True,True,True,15.0,622.38,624.784,A difference of nine point eight meters.,10.677999999999995,pslc18-c3,c3,1726.0,1,1,"(10.0, 15.0]"
58,17,681.158,681.158,False,True,True,16.0,653.676,675.097,"Will be a difference of two nine point eight meters, which is <X>. So it'd be what, nineteen point six meters difference?",6.061000000000036,pslc18-c3,c3,1726.0,1,0,"(6.0, 10.0]"
58,18,733.404,733.404,False,True,True,17.0,723.932,726.266,Twenty nine point three meters per second.,7.138000000000034,pslc18-c3,c3,1726.0,1,0,"(6.0, 10.0]"
58,19,757.073,757.073,True,False,True,18.0,750.913,752.364,They should be the same.,4.708999999999946,pslc18-c3,c3,1726.0,0,1,"(3.0, 6.0]"
58,20,773.846,773.846,False,True,True,19.0,767.009,768.952,It has to do with distance?,4.8940000000000055,pslc18-c3,c3,1726.0,1,0,"(3.0, 6.0]"
58,21,801.994,801.994,True,True,True,20.0,790.768,795.663,"Well, they'll be equal because they'll both be starting from the same point and ending at the same point??",6.331000000000017,pslc18-c3,c3,1726.0,1,1,"(6.0, 10.0]"
59,1,87.667,1813.667,True,True,True,22.0,1805.647,1807.439,The velocity's the same??,6.227999999999838,pslc18-c3,c3,1726.0,1,1,"(6.0, 10.0]"
59,2,131.483,1857.483,True,True,True,23.0,1846.406,1851.917,"The forces exerted are the, um, gravitational force so he's going down.",5.566000000000031,pslc18-c3,c3,1726.0,1,1,"(3.0, 6.0]"
59,3,156.151,1882.151,True,False,True,24.0,1876.477,1877.358,Down.,4.79300000000012,pslc18-c3,c3,1726.0,0,1,"(3.0, 6.0]"
59,4,176.1,1902.1,True,True,True,25.0,1894.155,1897.918,"Yes, he has an acceleration. Um, its direction is down.",4.182000000000016,pslc18-c3,c3,1726.0,1,1,"(3.0, 6.0]"
59,5,200.896,1926.896,False,True,True,26.0,1911.425,1923.372,It would be weight equals mass times gravity.,3.5239999999998872,pslc18-c3,c3,1726.0,1,0,"(3.0, 6.0]"
59,6,219.349,1945.349,False,True,True,27.0,1939.049,1941.312,Weight equals mass times gravity??,4.037000000000035,pslc18-c3,c3,1726.0,1,0,"(3.0, 6.0]"
59,7,242.121,1968.121,True,False,True,28.0,1962.532,1964.495,So it's mass times gravity.,3.626000000000204,pslc18-c3,c3,1726.0,0,1,"(3.0, 6.0]"
59,8,280.475,2006.475,True,True,True,29.0,1990.565,2000.019,"That the, um, force on this object equals their weight, which equals mass times gravity??",6.455999999999904,pslc18-c3,c3,1726.0,1,1,"(6.0, 10.0]"
59,9,325.366,2051.366,True,True,True,30.0,2043.31,2046.033,Gravitational force down.,5.333000000000084,pslc18-c3,c3,1726.0,1,1,"(3.0, 6.0]"
59,10,347.728,2073.728,True,False,True,31.0,2067.123,2069.937,It would be acceleration and it would be down.,3.7910000000001673,pslc18-c3,c3,1726.0,0,1,"(3.0, 6.0]"
59,11,363.237,2089.237,True,False,True,32.0,2083.403,2085.255,"Yes, they do. It's down.",3.981999999999971,pslc18-c3,c3,1726.0,0,1,"(3.0, 6.0]"
59,13,404.854,2130.854,False,True,True,34.0,2122.142,2125.745,Weight equals mass times gravitational.,5.108999999999924,pslc18-c3,c3,1726.0,1,0,"(3.0, 6.0]"
59,14,429.082,2155.082,True,False,True,35.0,2148.686,2155.016,So it's mass times gravitational force? On acceleration or whatever?,0.0659999999998035,pslc18-c3,c3,1726.0,0,1,"(-0.001, 3.0]"
59,15,481.466,2207.466,True,True,True,36.0,2200.083,2203.237,Nine point eight meters per second.,4.228999999999815,pslc18-c3,c3,1726.0,1,1,"(3.0, 6.0]"
59,16,508.485,2234.485,True,True,True,37.0,2226.838,2230.353,Nine point eight meters per second.,4.132000000000062,pslc18-c3,c3,1726.0,1,1,"(3.0, 6.0]"
59,17,537.297,2263.297,False,True,True,38.0,2246.958,2258.649,"It would be nine point eight meters plus nine point eight meters, which equals... so it's nineteen point six meters per second??",4.648000000000138,pslc18-c3,c3,1726.0,1,0,"(3.0, 6.0]"
59,18,552.182,2278.182,True,False,True,39.0,2272.638,2273.849,They're the same.,4.332999999999629,pslc18-c3,c3,1726.0,0,1,"(3.0, 6.0]"
59,19,572.027,2298.027,False,True,True,40.0,2289.038,2293.545,"Well, displacement is the distance between two objects??",4.481999999999971,pslc18-c3,c3,1726.0,1,0,"(3.0, 6.0]"
59,20,593.975,2319.975,True,False,True,41.0,2312.569,2313.743,They're the same.,6.231999999999971,pslc18-c3,c3,1726.0,0,1,"(6.0, 10.0]"
58,1,56.901,56.901,True,True,True,0.0,51.582,52.713,They're equal??,4.188000000000002,pslc19-c1,c1,1098.0,1,1,"(3.0, 6.0]"
58,2,125.824,125.824,False,True,True,1.0,107.73,121.24,"Forces exerted on the man by... after he releases his keys would be the force of falling in the elevator, which was exerted before, and I believe that's it.",4.584000000000003,pslc19-c1,c1,1098.0,1,0,"(3.0, 6.0]"
58,3,158.755,158.755,True,False,True,2.0,153.367,155.53,"Uh, the direction is straight down.",3.2249999999999943,pslc19-c1,c1,1098.0,0,1,"(3.0, 6.0]"
58,4,174.024,174.024,True,False,True,3.0,168.51,170.803,"Uh, yes. A downward acceleration.",3.221000000000004,pslc19-c1,c1,1098.0,0,1,"(3.0, 6.0]"
58,5,192.605,192.605,False,True,True,4.0,180.2,185.139,"Uh, the acceleration due to gravity. Nine point eight meters per second??",7.46599999999998,pslc19-c1,c1,1098.0,1,0,"(6.0, 10.0]"
58,7,234.693,234.693,True,False,True,6.0,224.852,230.68,"Um, weight equals mass times gravitational constant.",4.013000000000005,pslc19-c1,c1,1098.0,0,1,"(3.0, 6.0]"
58,9,310.122,310.122,True,False,True,8.0,304.328,306.982,"The force of gravity, which would be straight down.",3.1399999999999864,pslc19-c1,c1,1098.0,0,1,"(3.0, 6.0]"
58,10,326.991,326.991,True,False,True,9.0,322.568,323.57,Straight down.,3.4209999999999923,pslc19-c1,c1,1098.0,0,1,"(3.0, 6.0]"
58,11,340.66,340.66,True,False,True,10.0,336.145,338.017,Yes. Straight down.,2.643000000000029,pslc19-c1,c1,1098.0,0,1,"(-0.001, 3.0]"
58,12,355.826,355.826,True,False,True,11.0,348.333,352.388,Nine point eight meters per second squared.,3.438000000000045,pslc19-c1,c1,1098.0,0,1,"(3.0, 6.0]"
58,13,387.533,387.533,True,False,True,12.0,379.456,382.458,Nine point eight meters per second.,5.0750000000000455,pslc19-c1,c1,1098.0,0,1,"(3.0, 6.0]"
58,14,410.577,410.577,True,False,True,13.0,405.788,407.894,Nine point eight meters per second.,2.6829999999999927,pslc19-c1,c1,1098.0,0,1,"(-0.001, 3.0]"
58,15,429.118,429.118,True,False,True,14.0,424.211,426.794,Nineteen point six meters per second.,2.3240000000000123,pslc19-c1,c1,1098.0,0,1,"(-0.001, 3.0]"
58,16,442.98,442.98,True,False,True,15.0,437.99,439.413,They're equal.,3.5670000000000077,pslc19-c1,c1,1098.0,0,1,"(3.0, 6.0]"
58,17,456.537,456.537,True,False,True,16.0,451.568,452.49,Yes.,4.046999999999969,pslc19-c1,c1,1098.0,0,1,"(3.0, 6.0]"
58,18,476.254,476.254,True,False,True,17.0,471.337,473.089,They're displacements are equal.,3.1650000000000205,pslc19-c1,c1,1098.0,0,1,"(3.0, 6.0]"
59,2,116.124,1214.124,True,False,True,18.0,1207.001,1211.257,"The force of gravity, which acts in the downward direction.",2.866999999999962,pslc19-c1,c1,1098.0,0,1,"(-0.001, 3.0]"
59,3,134.289,1232.289,True,False,True,19.0,1227.486,1228.668,Straight down.,3.621000000000095,pslc19-c1,c1,1098.0,0,1,"(3.0, 6.0]"
59,4,149.711,1247.711,True,False,True,20.0,1242.024,1244.227,Yes. Straight down.,3.483999999999924,pslc19-c1,c1,1098.0,0,1,"(3.0, 6.0]"
59,5,161.717,1259.717,True,False,True,21.0,1254.261,1257.526,Nine point eight meters per second squared.,2.191000000000031,pslc19-c1,c1,1098.0,0,1,"(-0.001, 3.0]"
59,6,182.417,1280.417,True,False,True,22.0,1274.532,1277.105,Gravity. Straight down.,3.311999999999898,pslc19-c1,c1,1098.0,0,1,"(3.0, 6.0]"
59,7,199.943,1297.943,True,False,True,23.0,1293.291,1294.452,Straight down.,3.490999999999985,pslc19-c1,c1,1098.0,0,1,"(3.0, 6.0]"
59,8,215.414,1313.414,True,False,True,24.0,1307.781,1309.745,Yes. Straight down.,3.669000000000096,pslc19-c1,c1,1098.0,0,1,"(3.0, 6.0]"
59,9,226.722,1324.722,True,False,True,25.0,1319.331,1322.225,Nine point eight meters per second squared.,2.497000000000071,pslc19-c1,c1,1098.0,0,1,"(-0.001, 3.0]"
59,10,254.39,1352.39,True,False,True,26.0,1347.032,1349.401,Nine point eight meters per second.,2.9889999999998054,pslc19-c1,c1,1098.0,0,1,"(-0.001, 3.0]"
59,11,278.17,1376.17,True,False,True,27.0,1370.459,1372.932,Nine point eight meters per second.,3.2380000000000564,pslc19-c1,c1,1098.0,0,1,"(3.0, 6.0]"
59,12,295.503,1393.503,True,False,True,28.0,1388.417,1391.122,Nineteen point six meters per second.,2.380999999999858,pslc19-c1,c1,1098.0,0,1,"(-0.001, 3.0]"
59,13,310.563,1408.563,True,False,True,29.0,1403.507,1404.569,They're equal.,3.994000000000142,pslc19-c1,c1,1098.0,0,1,"(3.0, 6.0]"
59,14,323.604,1421.604,True,False,True,30.0,1417.365,1417.936,Yes.,3.66800000000012,pslc19-c1,c1,1098.0,0,1,"(3.0, 6.0]"
59,15,343.12,1441.12,True,False,True,31.0,1436.622,1437.784,They're equal.,3.3359999999997854,pslc19-c1,c1,1098.0,0,1,"(3.0, 6.0]"
58,1,70.263,70.263,False,True,True,0.0,50.317,62.608,"Uh, he's falling at the rate of gravity?? Eh, but he can't go... fall faster than the elevator while the keys can fall?? Maybe.",7.655000000000008,pslc20-c2,c2,946.0,1,0,"(6.0, 10.0]"
58,2,128.341,128.341,False,True,True,1.0,109.74,121.579,"Oh. Um, the man is falling with the elevator at the rate of gravity. But I guess the elevator would be pushing up against him. So, two forces.",6.762000000000015,pslc20-c2,c2,946.0,1,0,"(6.0, 10.0]"
58,3,165.703,165.703,True,False,True,2.0,155.864,159.291,Oh. Down at the <some>... at gravity.,6.412000000000006,pslc20-c2,c2,946.0,0,1,"(6.0, 10.0]"
